,Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share
,26/10/1998,"5,231.47","4,663.85","2,497.03","1,953.64","2,413.62","1,097.22",,,,768.56
,27/10/1998,"5,331.16","4,715.73","2,541.23","1,969.96","2,455.24","1,105.28",,,,771.43
,28/10/1998,"5,293.88","4,717.36","2,526.63","1,970.41","2,441.84","1,102.63",,,,771.67
,29/10/1998,"5,358.52","4,732.92","2,553.63","1,980.86","2,467.29","1,104.51",,,,776.68
,30/10/1998,"5,438.37","4,811.40","2,592.41","2,012.34","2,504.85","1,112.34",,,,789.32
,02/11/1998,"5,525.52","4,887.76","2,633.88","2,034.96","2,544.34","1,121.02",,,,798.85
,03/11/1998,"5,503.87","4,911.66","2,627.50","2,047.97","2,539.26","1,127.74",,,,800.30
,04/11/1998,"5,622.86","4,971.40","2,680.06","2,066.62","2,588.70","1,136.61",,,,809.02
,05/11/1998,"5,479.81","4,928.81","2,619.53","2,060.99","2,532.70","1,137.52",,,,809.85
,06/11/1998,"5,490.97","4,942.09","2,625.16","2,066.72","2,538.22","1,140.59",,,,818.30
,09/11/1998,"5,433.86","4,934.94","2,601.89","2,066.40","2,516.81","1,139.98",,,,818.62
,10/11/1998,"5,432.34","4,874.43","2,595.77","2,059.81","2,510.78","1,136.08",,,,813.32
,11/11/1998,"5,476.84","4,872.77","2,613.24","2,068.69","2,527.38","1,137.58",,,,817.40
,12/11/1998,"5,448.95","4,845.19","2,599.68","2,065.69","2,514.73","1,135.45",,,,822.37
,13/11/1998,"5,463.22","4,826.42","2,603.62","2,067.08","2,518.44","1,136.41",,,,820.35
,16/11/1998,"5,510.50","4,835.57","2,623.18","2,067.24","2,536.44","1,137.39",,,,828.45
,17/11/1998,"5,502.72","4,809.09","2,617.68","2,060.91","2,531.00","1,136.27",,,,827.92
,18/11/1998,"5,474.01","4,780.94","2,603.75","2,052.84","2,517.70","1,133.81",,,,825.71
,19/11/1998,"5,606.18","4,801.51","2,657.97","2,049.26","2,567.36","1,133.48",,,,818.03
,20/11/1998,"5,717.49","4,843.00","2,705.83","2,053.69","2,611.65","1,136.14",,,,819.82
,23/11/1998,"5,848.37","4,901.23","2,762.97","2,060.39","2,664.60","1,138.94",,,,820.42
,24/11/1998,"5,798.26","4,923.91","2,745.19","2,064.68","2,648.51","1,141.65",,,,820.09
,25/11/1998,"5,755.27","4,926.43","2,728.40","2,062.16","2,632.91","1,140.16",,,,817.89
,26/11/1998,"5,827.87","4,940.87","2,758.47","2,067.61","2,660.89","1,141.45",,,,816.25
,27/11/1998,"5,844.21","4,926.00","2,763.58","2,070.89","2,665.80","1,142.52",,,,814.14
,30/11/1998,"5,743.89","4,901.66","2,721.63","2,065.04","2,626.86","1,140.12",,,,816.30
,01/12/1998,"5,537.45","4,821.41","2,632.56","2,039.45","2,543.41","1,128.63",,,,808.34
,02/12/1998,"5,507.20","4,804.36","2,619.03","2,036.77","2,530.80","1,129.71",,,,806.98
,03/12/1998,"5,566.13","4,756.60","2,638.01","2,021.44","2,547.35","1,122.49",,,,803.35
,04/12/1998,"5,581.93","4,750.73","2,643.73","2,018.40","2,552.43","1,122.08",,,,801.01
,07/12/1998,"5,576.71","4,753.55","2,641.92","2,019.62","2,550.84","1,124.96",,,,802.15
,08/12/1998,"5,615.68","4,757.67","2,657.73","2,022.81","2,565.57","1,124.69",,,,800.34
,09/12/1998,"5,669.11","4,777.93","2,680.74","2,017.46","2,586.42","1,125.85",,,,802.27
,10/12/1998,"5,660.31","4,780.04","2,677.44","2,020.66","2,583.58","1,126.02",,,,801.85
,11/12/1998,"5,541.73","4,736.85","2,626.55","2,012.58","2,536.27","1,123.63",,,,800.08
,14/12/1998,"5,534.52","4,706.49","2,620.92","2,007.77","2,530.81","1,120.69",,,,800.29
,15/12/1998,"5,557.09","4,681.34","2,627.57","2,005.51","2,536.79","1,119.98",,,,797.06
,16/12/1998,"5,630.40","4,689.65","2,657.42","2,010.15","2,564.54","1,121.08",,,,794.86
,17/12/1998,"5,685.24","4,695.87","2,679.76","2,012.14","2,585.21","1,120.07",,,,795.17
,18/12/1998,"5,741.85","4,711.22","2,703.61","2,015.98","2,607.39","1,121.78",,,,793.42
,21/12/1998,"5,876.50","4,742.95","2,760.02","2,022.52","2,659.59","1,124.61",,,,792.76
,22/12/1998,"5,843.29","4,763.29","2,748.61","2,031.63","2,649.67","1,126.01",,,,791.49
,23/12/1998,"5,908.79","4,797.96","2,777.76","2,044.40","2,677.23","1,132.88",,,,792.15
,24/12/1998,"5,867.22","4,812.82","2,762.53","2,052.41","2,663.74","1,135.78",,,,792.09
,29/12/1998,"5,941.54","4,843.51","2,794.84","2,061.68","2,693.98","1,143.50",,,,797.26
,30/12/1998,"5,882.58","4,854.73","2,772.36","2,070.92","2,673.92","1,146.35",,,,801.61
,04/01/1999,"5,879.44","4,851.01","2,770.79","2,082.76","2,673.18","1,152.50",,,,801.47
,05/01/1999,"5,958.19","4,870.24","2,803.94","2,089.73","2,704.09","1,157.13",,,,803.53
,06/01/1999,"6,148.83","4,944.43","2,886.59","2,109.96","2,781.31","1,166.12",,,,804.74
,07/01/1999,"6,101.23","4,946.75","2,867.76","2,119.60","2,764.57","1,170.21",,,,805.51
,08/01/1999,"6,147.18","4,976.42","2,888.70","2,133.75","2,784.68","1,177.83",,,,806.92
,12/01/1999,"6,033.61","4,977.06","2,843.34","2,139.77","2,743.33","1,180.46",,,,812.85
,13/01/1999,"5,850.11","4,874.40","2,761.08","2,108.56","2,665.81","1,165.11",,,,806.54
,14/01/1999,"5,820.18","4,872.81","2,748.97","2,107.65","2,654.62","1,167.27",,,,810.31
,15/01/1999,"5,941.02","4,857.10","2,795.94","2,100.07","2,697.35","1,165.82",,,,810.63
,18/01/1999,"6,123.93","4,903.79","2,873.12","2,105.96","2,768.69","1,173.19",,,,812.88
,19/01/1999,"6,027.59","4,874.56","2,832.07","2,102.90","2,730.74","1,177.48",,,,808.13
,20/01/1999,"6,105.59","4,884.90","2,864.15","2,108.10","2,760.57","1,182.58",,,,818.15
,21/01/1999,"6,022.25","4,875.83","2,830.04","2,105.29","2,729.03","1,182.67",,,,820.27
,22/01/1999,"5,861.24","4,829.05","2,761.61","2,093.11","2,665.36","1,177.32",,,,818.31
,25/01/1999,"5,880.94","4,835.19","2,770.02","2,091.43","2,672.99","1,177.94",,,,818.78
,26/01/1999,"5,885.66","4,856.77","2,773.77","2,094.99","2,676.66","1,179.52",,,,827.76
,27/01/1999,"5,876.40","4,903.29","2,774.09","2,102.82","2,677.42","1,180.60",,,,831.21
,28/01/1999,"5,872.50","4,958.93","2,777.34","2,115.09","2,681.14","1,183.51",,,,830.95
,29/01/1999,"5,896.00","5,024.16","2,792.38","2,131.20","2,695.94","1,188.17",,,,834.94
,01/02/1999,"6,012.39","5,121.85","2,847.38","2,154.58","2,747.92","1,194.13",,,,833.75
,02/02/1999,"6,012.98","5,215.31","2,855.70","2,169.77","2,756.48","1,196.23",,,,828.12
,03/02/1999,"5,940.26","5,213.19","2,826.43","2,182.47","2,730.31","1,200.53",,,,826.73
,04/02/1999,"5,939.92","5,232.60","2,827.94","2,201.40","2,732.82","1,209.57",,,,828.11
,05/02/1999,"5,855.27","5,211.47","2,792.19","2,209.86","2,700.41","1,212.39",,,,832.18
,08/02/1999,"5,834.91","5,205.38","2,783.50","2,217.12","2,692.85","1,218.68",,,,836.94
,09/02/1999,"5,779.91","5,177.50","2,759.07","2,221.98","2,670.65","1,218.11",,,,833.62
,10/02/1999,"5,770.20","5,157.60","2,753.48","2,216.25","2,665.16","1,212.99",,,,824.37
,11/02/1999,"5,888.50","5,187.03","2,803.44","2,225.76","2,711.71","1,216.71",,,,824.91
,12/02/1999,"5,950.73","5,187.67","2,828.45","2,237.02","2,735.41","1,222.84",,,,826.97
,15/02/1999,"6,023.24","5,177.20","2,856.64","2,240.59","2,761.57","1,228.03",,,,827.52
,16/02/1999,"6,108.61","5,200.89","2,892.90","2,248.11","2,795.39","1,228.92",,,,825.50
,17/02/1999,"6,078.39","5,174.46","2,878.53","2,250.45","2,782.30","1,228.66",,,,822.60
,18/02/1999,"6,074.92","5,153.91","2,875.39","2,246.36","2,779.17","1,226.65",,,,819.52
,19/02/1999,"6,031.21","5,173.15","2,859.49","2,249.14","2,764.70","1,227.89",,,,820.42
,22/02/1999,"6,069.93","5,180.71","2,875.67","2,255.55","2,779.97","1,231.33",,,,821.86
,23/02/1999,"6,155.24","5,186.38","2,910.37","2,263.36","2,812.38","1,237.12",,,,823.70
,24/02/1999,"6,307.62","5,220.25","2,974.37","2,268.53","2,871.61","1,238.94",,,,824.87
,25/02/1999,"6,206.51","5,226.11","2,934.32","2,271.29","2,834.90","1,240.53",,,,821.24
,26/02/1999,"6,175.10","5,248.31","2,923.61","2,277.33","2,825.39","1,243.56","1,290.55",,,823.47
,01/03/1999,"6,060.87","5,258.35","2,878.65","2,278.58","2,784.06","1,248.44","1,292.18",,,829.64
,02/03/1999,"6,061.27","5,277.25","2,880.41","2,276.34","2,785.55","1,247.67","1,291.01",,,829.83
,03/03/1999,"6,048.32","5,286.90","2,876.04","2,282.48","2,781.89","1,248.95","1,294.04",,,829.88
,04/03/1999,"6,101.45","5,314.78","2,899.72","2,289.43","2,804.10","1,250.75","1,297.54",,,832.12
,05/03/1999,"6,205.48","5,348.45","2,944.31","2,304.37","2,846.04","1,259.08","1,306.05",,,833.00
,08/03/1999,"6,208.85","5,359.16","2,946.58","2,315.76","2,848.79","1,261.59","1,311.69",,,839.73
,09/03/1999,"6,237.66","5,375.69","2,959.54","2,322.79","2,861.13","1,266.54","1,315.91",,,840.28
,10/03/1999,"6,241.48","5,408.95","2,963.90","2,334.00","2,865.81","1,270.72","1,321.85",,,841.73
,11/03/1999,"6,335.68","5,493.35","3,008.88","2,353.14","2,908.34","1,275.69","1,331.50",,,844.30
,12/03/1999,"6,282.22","5,560.78","2,993.18","2,367.80","2,894.74","1,281.85","1,339.41",,,847.38
,15/03/1999,"6,206.77","5,518.95","2,959.36","2,366.65","2,863.52","1,286.33","1,339.86",,,860.05
,16/03/1999,"6,201.91","5,519.69","2,957.47","2,375.78","2,862.31","1,290.15","1,344.79",,,858.27
,17/03/1999,"6,140.58","5,485.28","2,929.94","2,374.85","2,836.90","1,294.58","1,345.33",,,849.37
,18/03/1999,"6,114.27","5,463.27","2,917.51","2,373.81","2,825.40","1,293.69","1,344.67",,,847.08
,19/03/1999,"6,163.21","5,500.96","2,940.35","2,386.69","2,847.18","1,300.09","1,351.83",,,851.12
,22/03/1999,"6,152.76","5,488.39","2,935.09","2,399.11","2,843.04","1,302.98","1,358.02",,,856.68
,23/03/1999,"6,060.51","5,475.65","2,897.06","2,395.10","2,807.76","1,297.81","1,355.09",,,854.27
,24/03/1999,"6,016.70","5,435.48","2,876.07","2,381.98","2,787.66","1,289.71","1,347.46",,,850.95
,25/03/1999,"6,084.99","5,462.49","2,905.73","2,388.00","2,815.34","1,293.51","1,350.98",,,854.89
,26/03/1999,"6,139.23","5,453.86","2,926.70","2,394.31","2,835.04","1,298.47","1,354.89",,,859.37
,29/03/1999,"6,252.92","5,469.40","2,973.66","2,394.53","2,878.34","1,301.70","1,355.70",,,864.75
,30/03/1999,"6,264.15","5,475.83","2,978.71","2,396.36","2,883.10","1,302.61","1,356.71",,,866.09
,31/03/1999,"6,295.33","5,475.20","2,991.17","2,399.88","2,894.79","1,301.83","1,358.11",,,866.84
,01/04/1999,"6,330.02","5,453.33","3,003.25","2,404.99","2,906.22","1,304.73","1,361.03",,,868.55
,06/04/1999,"6,415.28","5,456.73","3,037.87","2,407.02","2,938.28","1,310.00","1,363.10",,,870.06
,07/04/1999,"6,473.22","5,498.52","3,064.68","2,411.12","2,963.26","1,312.07","1,365.38",,,869.59
,08/04/1999,"6,437.87","5,513.99","3,051.73","2,420.75","2,951.84","1,316.54","1,370.67",,,870.33
,09/04/1999,"6,472.83","5,563.51","3,069.93","2,423.30","2,968.79","1,320.30","1,372.63",,,873.26
,12/04/1999,"6,441.16","5,558.88","3,056.79","2,417.86","2,956.36","1,317.51","1,369.59",,,881.43
,13/04/1999,"6,513.08","5,592.41","3,088.55","2,428.62","2,986.26","1,319.36","1,374.81",,,889.82
,14/04/1999,"6,493.56","5,637.50","3,084.44","2,443.89","2,983.33","1,325.65","1,383.01",,,893.45
,15/04/1999,"6,466.13","5,707.28","3,079.20","2,449.05","2,978.78","1,331.97","1,386.70",,,897.41
,16/04/1999,"6,420.61","5,796.17","3,068.27","2,467.10","2,969.70","1,340.06","1,396.55",,,902.67
,19/04/1999,"6,515.34","5,849.37","3,110.85","2,489.59","3,010.25","1,354.08","1,409.67",,,916.09
,20/04/1999,"6,319.76","5,753.63","3,024.09","2,472.98","2,929.26","1,344.09","1,400.05",,,909.49
,21/04/1999,"6,310.95","5,763.39","3,021.35","2,485.49","2,927.43","1,350.36","1,407.02",,,913.86
,22/04/1999,"6,413.55","5,792.33","3,065.10","2,508.25","2,969.08","1,361.28","1,419.59",,,918.80
,23/04/1999,"6,427.99","5,784.54","3,070.27","2,522.23","2,974.63","1,369.16","1,427.57",,,919.66
,26/04/1999,"6,503.59","5,788.62","3,101.07","2,533.94","3,003.72","1,377.35","1,434.60",,,929.26
,27/04/1999,"6,593.62","5,808.67","3,139.01","2,542.37","3,039.21","1,383.71","1,439.76",,,937.75
,28/04/1999,"6,598.77","5,813.70","3,141.50","2,548.32","3,041.84","1,387.05","1,443.15",,,946.63
,29/04/1999,"6,497.60","5,816.56","3,100.91","2,557.69","3,004.86","1,389.24","1,447.82",,,947.36
,30/04/1999,"6,552.18","5,849.59","3,125.65","2,569.98","3,028.40","1,399.39","1,455.54",,,955.74
,04/05/1999,"6,533.14","5,887.46","3,121.08","2,583.81","3,024.93","1,407.17","1,463.43",,,966.18
,05/05/1999,"6,401.67","5,844.78","3,064.51","2,573.24","2,972.09","1,404.16","1,458.05",,,962.74
,06/05/1999,"6,406.59","5,878.14","3,069.24","2,576.22","2,976.62","1,405.02","1,459.57",,,969.78
,07/05/1999,"6,356.03","5,861.88","3,047.49","2,578.38","2,956.66","1,407.51","1,461.08",,,969.69
,10/05/1999,"6,348.82","5,843.27","3,043.05","2,583.18","2,952.82","1,413.71","1,464.59",,,973.95
,11/05/1999,"6,378.26","5,850.02","3,055.50","2,586.43","2,964.50","1,413.33","1,465.96",,,976.62
,12/05/1999,"6,343.12","5,806.90","3,037.78","2,581.78","2,947.88","1,415.45","1,464.35",,,981.89
,13/05/1999,"6,456.62","5,815.21","3,084.36","2,588.02","2,991.25","1,419.42","1,468.02",,,986.81
,14/05/1999,"6,300.42","5,763.63","3,016.99","2,581.07","2,928.63","1,419.68","1,464.98",,,987.34
,17/05/1999,"6,165.79","5,701.25","2,957.47","2,563.34","2,872.67","1,410.54","1,455.05",,,981.56
,18/05/1999,"6,206.43","5,706.71","2,974.36","2,556.88","2,887.91","1,406.26","1,451.22",,,984.06
,19/05/1999,"6,266.73","5,719.95","2,999.81","2,555.59","2,911.37","1,405.39","1,450.45",,,981.90
,20/05/1999,"6,368.18","5,734.32","3,042.01","2,560.74","2,950.64","1,406.68","1,453.03",,,984.25
,21/05/1999,"6,353.10","5,718.35","3,034.61","2,566.14","2,944.10","1,408.19","1,455.77",,,988.13
,24/05/1999,"6,322.10","5,710.13","3,021.41","2,570.49","2,932.12","1,413.16","1,458.81",,,992.83
,25/05/1999,"6,249.32","5,653.66","2,987.38","2,557.36","2,899.95","1,405.05","1,451.16",,,980.93
,26/05/1999,"6,236.77","5,652.42","2,982.20","2,549.94","2,894.77","1,404.47","1,447.73",,,979.04
,27/05/1999,"6,199.47","5,667.74","2,968.37","2,551.68","2,882.07","1,403.99","1,448.40",,,977.97
,28/05/1999,"6,226.22","5,639.10","2,976.85","2,546.72","2,889.65","1,398.68","1,445.01",,,976.98
,01/06/1999,"6,250.03","5,667.71","2,988.81","2,549.61","2,900.86","1,399.62","1,446.51",,,977.61
,02/06/1999,"6,302.23","5,708.95","3,013.28","2,547.77","2,923.38","1,398.47","1,445.43",,,975.36
,03/06/1999,"6,348.58","5,719.64","3,032.88","2,552.14","2,941.75","1,400.18","1,447.76",,,976.82
,04/06/1999,"6,361.48","5,740.95","3,039.84","2,560.79","2,948.65","1,405.81","1,452.86",,,978.02
,07/06/1999,"6,412.03","5,771.52","3,062.77","2,572.69","2,970.49","1,411.87","1,459.51",,,980.97
,08/06/1999,"6,431.54","5,780.26","3,071.37","2,583.68","2,979.04","1,417.58","1,465.67",,,983.60
,09/06/1999,"6,453.01","5,784.60","3,080.41","2,595.43","2,988.03","1,422.84","1,472.07",,,983.82
,10/06/1999,"6,403.41","5,797.01","3,061.35","2,602.77","2,970.78","1,428.12","1,476.51",,,984.42
,11/06/1999,"6,484.79","5,817.49","3,095.94","2,608.94","3,003.11","1,434.60","1,480.70",,,985.87
,14/06/1999,"6,430.15","5,818.18","3,073.88","2,609.44","2,982.73","1,438.28","1,481.75",,,986.04
,15/06/1999,"6,451.24","5,827.95","3,083.21","2,612.19","2,991.51","1,440.43","1,483.45",,,989.91
,16/06/1999,"6,504.88","5,871.74","3,108.47","2,622.89","3,015.45","1,444.49","1,489.12",,,"1,000.14"
,17/06/1999,"6,493.61","5,902.45","3,106.40","2,631.88","3,014.01","1,452.20","1,494.84",,,"1,006.83"
,18/06/1999,"6,527.81","5,913.63","3,121.14","2,638.96","3,028.03","1,458.78","1,499.46",,,"1,009.26"
,21/06/1999,"6,581.25","5,947.39","3,145.49","2,647.82","3,051.04","1,465.87","1,504.98",,,"1,011.75"
,22/06/1999,"6,552.42","5,925.07","3,132.02","2,652.03","3,038.79","1,466.97","1,507.10",,,"1,008.47"
,23/06/1999,"6,496.47","5,906.95","3,107.94","2,653.14","3,016.54","1,466.98","1,507.59",,,"1,008.22"
,24/06/1999,"6,416.69","5,892.16","3,074.51","2,651.41","2,985.49","1,468.62","1,507.19",,,"1,010.16"
,25/06/1999,"6,435.43","5,867.13","3,080.02","2,651.31","2,990.60","1,470.62","1,507.59",,,"1,013.45"
,28/06/1999,"6,405.75","5,869.20","3,068.20","2,653.77","2,979.78","1,470.72","1,508.71",,,"1,014.72"
,29/06/1999,"6,307.08","5,851.44","3,026.90","2,651.18","2,941.39","1,470.11","1,507.42",,,"1,013.89"
,30/06/1999,"6,318.53","5,858.20","3,032.08","2,650.60","2,946.17","1,470.93","1,507.35",,,"1,017.65"
,01/07/1999,"6,488.90","5,897.36","3,104.34","2,663.54","3,013.85","1,476.98","1,514.45",,,"1,020.09"
,02/07/1999,"6,491.92","5,935.10","3,108.58","2,676.86","3,018.46","1,484.34","1,522.02",,,"1,024.45"
,05/07/1999,"6,592.00","5,974.98","3,152.38","2,690.61","3,059.78","1,490.52","1,529.51",,,"1,032.55"
,06/07/1999,"6,620.63","6,010.81","3,166.86","2,696.38","3,073.50","1,495.21","1,533.13",,,"1,041.59"
,07/07/1999,"6,597.42","6,062.15","3,161.54","2,703.06","3,068.91","1,499.84","1,537.13",,,"1,052.08"
,08/07/1999,"6,557.34","6,073.21","3,146.17","2,713.25","3,055.16","1,504.34","1,542.67",,,"1,069.39"
,09/07/1999,"6,562.60","6,078.34","3,148.72","2,722.14","3,057.96","1,508.32","1,547.51",,,"1,084.77"
,12/07/1999,"6,545.47","6,089.71","3,142.68","2,735.06","3,053.01","1,518.48","1,555.53",,,"1,095.24"
,13/07/1999,"6,445.62","6,048.14","3,098.84","2,735.07","3,012.34","1,517.86","1,555.39",,,"1,088.43"
,14/07/1999,"6,473.14","6,061.65","3,111.09","2,742.45","3,024.08","1,520.70","1,559.31",,,"1,088.42"
,15/07/1999,"6,574.99","6,075.45","3,153.51","2,746.83","3,063.66","1,526.58","1,562.57",,,"1,096.06"
,16/07/1999,"6,563.25","6,083.42","3,149.39","2,746.36","3,059.81","1,529.26","1,562.96",,,"1,090.96"
,19/07/1999,"6,483.72","6,089.86","3,117.64","2,745.33","3,030.30","1,533.54","1,563.46",,,"1,095.18"
,20/07/1999,"6,391.99","6,072.46","3,079.03","2,743.67","2,994.40","1,532.26","1,562.44",,,"1,094.94"
,21/07/1999,"6,329.83","6,033.51","3,050.69","2,735.44","2,967.70","1,531.35","1,558.57",,,"1,088.00"
,22/07/1999,"6,297.75","6,021.78","3,036.74","2,730.57","2,954.51","1,530.50","1,556.21",,,"1,087.00"
,23/07/1999,"6,207.42","6,010.10","2,999.16","2,726.03","2,919.42","1,528.28","1,553.70",,,"1,081.44"
,26/07/1999,"6,169.13","5,962.58","2,979.82","2,714.63","2,900.90","1,521.16","1,547.04",,,"1,066.74"
,27/07/1999,"6,262.83","5,959.01","3,017.57","2,719.92","2,936.20","1,519.67","1,549.06",,,"1,071.77"
,28/07/1999,"6,297.22","5,971.98","3,032.58","2,723.09","2,950.29","1,523.46","1,551.31",,,"1,074.77"
,29/07/1999,"6,117.53","5,947.62","2,957.59","2,715.62","2,880.31","1,520.73","1,547.39",,,"1,075.98"
,30/07/1999,"6,231.93","5,969.52","3,005.84","2,716.63","2,925.14","1,522.34","1,548.20",,,"1,076.69"
,02/08/1999,"6,288.29","5,970.09","3,028.81","2,719.11","2,946.58","1,528.21","1,550.62",,,"1,083.48"
,03/08/1999,"6,250.65","5,992.43","3,015.26","2,719.94","2,934.05","1,530.59","1,551.52",,,"1,087.52"
,04/08/1999,"6,235.43","6,014.37","3,010.81","2,729.42","2,930.39","1,531.06","1,555.83",,,"1,093.63"
,05/08/1999,"6,101.61","5,975.97","2,953.37","2,722.46","2,876.71","1,523.07","1,550.95",,,"1,098.03"
,06/08/1999,"6,121.00","5,971.06","2,960.86","2,727.73","2,883.93","1,524.46","1,553.59",,,"1,096.21"
,09/08/1999,"6,126.45","5,969.12","2,962.92","2,730.15","2,885.96","1,521.12","1,553.91",,,"1,087.74"
,10/08/1999,"5,978.35","5,926.16","2,899.32","2,713.08","2,826.06","1,508.67","1,543.53",,,"1,077.24"
,11/08/1999,"6,014.44","5,925.14","2,913.91","2,709.85","2,839.45","1,506.78","1,541.67",,,"1,070.79"
,12/08/1999,"6,153.34","5,960.14","2,973.15","2,719.22","2,894.92","1,512.02","1,547.01",,,"1,077.04"
,13/08/1999,"6,245.13","5,987.06","3,012.59","2,726.21","2,931.89","1,517.37","1,551.32",,,"1,077.21"
,16/08/1999,"6,235.41","6,006.53","3,010.18","2,735.09","2,930.09","1,520.98","1,556.07",,,"1,083.60"
,17/08/1999,"6,166.45","6,000.94","2,981.70","2,742.28","2,904.00","1,520.92","1,559.25",,,"1,089.47"
,18/08/1999,"6,201.78","6,011.78","2,996.92","2,749.19","2,918.47","1,531.38","1,564.67",,,"1,097.66"
,19/08/1999,"6,117.98","5,999.12","2,961.86","2,751.51","2,886.03","1,536.00","1,566.74",,,"1,101.22"
,20/08/1999,"6,180.84","6,015.80","2,988.73","2,757.37","2,911.27","1,543.45","1,571.01",,,"1,105.92"
,23/08/1999,"6,322.11","6,018.08","3,046.34","2,772.51","2,965.51","1,552.80","1,579.83",,,"1,108.56"
,24/08/1999,"6,315.06","6,018.74","3,043.53","2,779.61","2,963.25","1,557.87","1,584.12",,,"1,108.46"
,25/08/1999,"6,369.49","6,046.34","3,067.84","2,790.50","2,986.36","1,567.57","1,591.13",,,"1,112.44"
,26/08/1999,"6,383.93","6,046.99","3,073.76","2,805.35","2,992.59","1,576.96","1,599.84",,,"1,115.54"
,27/08/1999,"6,375.16","6,054.34","3,070.77","2,816.00","2,990.34","1,584.16","1,606.19",,,"1,119.60"
,31/08/1999,"6,246.44","6,017.91","3,015.56","2,816.64","2,939.11","1,584.80","1,606.61",,,"1,114.61"
,01/09/1999,"6,276.18","6,065.86","3,031.45","2,821.31","2,954.09","1,590.32","1,609.92",,,"1,114.00"
,02/09/1999,"6,195.60","6,069.90","2,999.01","2,825.09","2,924.15","1,596.43","1,612.97",,,"1,110.19"
,03/09/1999,"6,332.15","6,122.44","3,058.68","2,837.00","2,980.15","1,602.76","1,619.68",,,"1,117.59"
,06/09/1999,"6,375.70","6,173.20","3,080.40","2,853.07","3,001.11","1,612.73","1,629.06",,,"1,125.45"
,07/09/1999,"6,309.51","6,153.45","3,051.94","2,859.10","2,974.98","1,617.47","1,632.80",,,"1,135.05"
,08/09/1999,"6,253.57","6,123.84","3,026.86","2,854.73","2,951.47","1,622.16","1,631.91",,,"1,137.59"
,09/09/1999,"6,260.58","6,109.31","3,028.55","2,855.65","2,953.09","1,630.79","1,634.25",,,"1,142.57"
,10/09/1999,"6,191.01","6,083.93","2,998.27","2,860.57","2,925.21","1,638.08","1,638.06",,,"1,149.75"
,13/09/1999,"6,168.97","6,037.85","2,985.66","2,853.54","2,913.14","1,643.44","1,636.14",,,"1,150.04"
,14/09/1999,"6,115.96","5,980.18","2,959.55","2,835.24","2,887.99","1,640.37","1,627.31",,,"1,147.42"
,15/09/1999,"6,067.69","5,885.83","2,932.44","2,802.26","2,861.20","1,621.63","1,608.46",,,"1,146.24"
,16/09/1999,"6,014.61","5,838.23","2,907.10","2,762.85","2,835.73","1,596.29","1,585.27",,,"1,140.20"
